,title,keyword
86,"현대중공업그룹, 임원인사 단행....코로나 위기상황 극복위해 현 경영진 유임",현대건설
87,"현대건설, 총 1조2191억 규모 카타르 오피스 건설공사 수주",현대건설
88,"현대건설, '재해 예측 AI' 본격 가동…선제적 현장 안전관리",현대건설
89,"현대건설, AI·빅데이터 활용해 공사현장 재해 예방",현대건설
90,[포토] IBK기업은행 '현대건설 잡고 연승 질주',현대건설
91,"현대건설 ""디지털기술혁신으로 4차산업 선도""",현대건설
92,"""미래기술 노하우 전파"" 현대건설, 스마트건설 시연회 개최",현대건설
93,"현대제철, 미래 모빌리티 브랜드 ‘H-SOLUTION’ 기술 소개",현대건설
94,"현대건설, 스마트건설기술 시연회 개최",현대건설
95,"""미세먼지 막아라""…건설사, 특화설계 도입 ‘온힘’",현대건설
96,"현대건설, 전 건설현장에 '재해 예측 AI' 도입…선제적 안전관리",현대건설
97,"현대건설 배구단, 크리스마스 시즌 유니폼 선보여",현대건설
98,"현대건설, 교량건설에 스마트기술 적용",현대건설
99,"“미래 첨단기술 노하우 전파” 현대건설, 스마트건설 시연회",현대건설
100,현대중공업그룹 경영진 유임…조직 안정에 역점,현대건설
101,"현대건설, 전 건설현장에 ‘재해 예측 AI’ 도입",현대건설
102,"[수원리뷰]'라자레바 37점' 기업은행 3연승 질주, 현대건설 5연패 늪",현대건설
103,현대重그룹 임원인사 ‘안정’에 방점…현 경영진 전원 유임,현대건설
104,"현대건설, ‘힐스테이트 포항’ 11월 분양 예정",현대건설
105,[인사] 현대중공업 외,현대건설
106,"현대건설 ‘힐스테이트', 아파트 브랜드 선호조사 2년 연속 1위",현대건설
107,"현대건설, 해외수주로 돌파구 찾는다",현대건설
108,"현대건설, AI·빅데이터 활용해 공사현장 재해 예방",현대건설
109,"현대건설, 재해 예측 AI 프로그램 본격 가동",현대건설
110,[인사] 현대중공업 외,현대건설
111,[인사] 현대중공업그룹,현대건설
112,"현대건설, 모든 건설현장에 '재해 예측 AI' 도입",현대건설
113,[인사] 현대중공업그룹,현대건설
114,"현대건설, ‘힐스테이트 포항’ 이달 분양",현대건설
115,"현대건설 ‘힐스테이트', 아파트 브랜드 선호조사 2년 연속 1위",현대건설
116,"현대건설, 해외수주로 돌파구 찾는다",현대건설
117,"현대건설, AI·빅데이터 활용해 공사현장 재해 예방",현대건설
118,"현대건설, 재해 예측 AI 프로그램 본격 가동",현대건설
119,너무 큰 이다영 빈자리… 현대건설 5연패 늪으로,현대건설
120,"현대건설 ‘힐스테이트', 아파트 브랜드 선호조사 2년 연속 1위",현대건설
121,"현대건설, 해외수주로 돌파구 찾는다",현대건설
122,"현대건설, '힐스테이트 포항' 이달 분양",현대건설
123,"현대중공업그룹, 임원인사 단행‥현 경영진 모두 유임",현대건설
124,"현대건설, AI·빅데이터 활용해 공사현장 재해 예방",현대건설
125,"현대건설, 전 건설현장 '재해예측 AI' 도입… 선제적 안전관리 기대",현대건설
126,<인사>현대중공업그룹,현대건설
127,[인사] 현대중공업그룹 외,현대건설
128,"현대건설, 재해 예측 AI 프로그램 본격 가동",현대건설
129,너무 큰 이다영 빈자리… 현대건설 5연패 늪으로,현대건설
130,[인사] 현대중공업그룹 외,현대건설
131,[인사] 현대중공업 外,현대건설
132,"현대건설, 재해 예측 AI 프로그램 본격 가동",현대건설
133,"현대건설, '힐스테이트 포항' 이달 분양 예정…전체 1717가구",현대건설
134,"현대건설, 전 건설 현장에 '재해 예측 AI' 도입",현대건설
135,"현대중공업그룹, 임원인사 단행…현 경영진 유임·부사장 4명 승진",현대건설
136,"현대건설, 전 건설 현장에 ‘재해 예측 AI’ 도입해 선제적 안전관리",현대건설
137,너무 큰 이다영 빈자리… 현대건설 5연패 늪으로,현대건설
138,"현대건설, DJSI 건설·엔지니어링 세계 1위",현대건설
139,"'라자레바 37득점' IBK기업은행, 현대건설 꺾고 3연승[현장리뷰]",현대건설
140,"현대건설, 모든 건설현장에 ‘재해 예측 AI’ 도입",현대건설
141,"현대중공업그룹, 임원인사 단행…현 경영진 유임·부사장 4명 승진",현대건설
142,"현대건설, 전 건설 현장에 ‘재해 예측 AI’ 도입해 선제적 안전관리",현대건설
143,"""10년 시공경험을 안전 빅데이터로""…현대건설, `재해예측 AI` 전 현장 적용",현대건설
144,"현대건설, '힐스테이트 포항' 11월 분양 예정",현대건설
145,[인사]현대중공업그룹,현대건설
146,너무 큰 이다영 빈자리… 현대건설 5연패 늪으로,현대건설
147,"현대건설, DJSI 건설·엔지니어링 세계 1위",현대건설
148,"'라자레바 37득점' IBK기업은행, 현대건설 꺾고 3연승[현장리뷰]",현대건설
149,"'현금 3.3조' 현대건설, 에너지기업 변신하나",현대건설
150,"현대건설, 전 건설현장에 ‘재해 예측 AI’ 도입해 선제적 안전관리",현대건설
151,너무 큰 이다영 빈자리… 현대건설 5연패 늪으로,현대건설
152,"현대건설, 이달 '힐스테이트 포항' 분양",현대건설
153,[인사] 현대중공업그룹,현대건설
154,"현대중공업그룹, 위기상황 극복… 경영진 전원 유임",현대건설
155,"현대건설, DJSI 건설·엔지니어링 세계 1위",현대건설
156,"현대건설, 재해 예측 AI로 건설현장 안전관리",현대건설
157,"'라자레바 37득점' IBK기업은행, 현대건설 꺾고 3연승[현장리뷰]",현대건설
158,"'현금 3.3조' 현대건설, 에너지기업 변신하나",현대건설
159,"'5연패 늪' 수원 현대건설…""양효진ㆍ김다인 호흡 통해 반등 꾀해야""",현대건설
160,"현대건설, 재해 예측 AI로 건설현장 안전관리",현대건설
161,"현대건설, 모든 건설현장에 '재해 예측 AI' 도입",현대건설
162,[인사] 현대중공업그룹,현대건설
163,"'라자레바 37득점' IBK기업은행, 현대건설 꺾고 3연승[현장리뷰]",현대건설
164,"[인사] 현대중공업그룹, 임원인사 단행",현대건설
165,"'현금 3.3조' 현대건설, 에너지기업 변신하나",현대건설
166,"현대건설, 냉천 수변공원 누리는 '힐스테이트 포항' 11월 분양 예정",현대건설
167,"'5연패 늪' 수원 현대건설…""양효진ㆍ김다인 호흡 통해 반등 꾀해야""",현대건설
168,"5연패 현대건설, ‘슈퍼 쌍둥이’ 이다영 공백 크게 느껴진다",현대건설
169,현대건설 양효진 '이긴다!',현대건설
170,"현대중공업그룹, 임원인사 단행...""경영역량 집중하여 위기 극복할 것""",현대건설
171,"'현금 3.3조' 현대건설, 에너지기업 변신하나",현대건설
172,"현대건설, 냉천 수변공원 누리는 '힐스테이트 포항' 11월 분양 예정",현대건설
173,"'5연패 늪' 수원 현대건설…""양효진ㆍ김다인 호흡 통해 반등 꾀해야""",현대건설
174,[인사]현대중공업그룹,현대건설
175,"5연패 현대건설, ‘슈퍼 쌍둥이’ 이다영 공백 크게 느껴진다",현대건설
176,현대건설 양효진 '이긴다!',현대건설
177,현대건설 황민경 '받았다!',현대건설
178,"현대건설, 카타르 루사일 플라자타워 건설공사 1조2천억 규모 수주",현대건설
179,"현대건설, DJSI 건설 · 엔지니어링 부문 세계 1위",현대건설
180,"현대건설, 카타르 루사일 플라자타워 건설공사 1조2천억 규모 수주",현대건설
181,"현대건설, '힐스테이트 포항' 11월 분양 예정",현대건설
182,"현대건설, DJSI 건설 · 엔지니어링 부문 세계 1위",현대건설
183,환호하는 현대건설 선수들,현대건설
184,현대건설 정지윤 '막아라!',현대건설
185,[인사] 현대중공업그룹,현대건설
186,[인사] 현대중공업그룹,현대건설
187,"현대건설, AI·빅데이터 활용해 공사현장 재해 예방",현대건설
188,현대건설 고예림 '받아라!',현대건설
189,"현대중공업그룹, 경영진 전원 유임…코로나 위기에 안전 방점",현대건설
