,date,close,open,high,low,volume,keyword
62,2018-08-07,28900.0,28600.0,29050.0,28600.0,173498.0,대한항공
63,2018-08-08,28500.0,28800.0,28800.0,28450.0,197745.0,대한항공
64,2018-08-09,29050.0,28500.0,29050.0,28400.0,362312.0,대한항공
65,2018-08-10,28650.0,28850.0,29050.0,28500.0,210346.0,대한항공
66,2018-08-13,27850.0,28500.0,28750.0,27700.0,310365.0,대한항공
67,2018-08-14,27550.0,27750.0,27750.0,27150.0,385303.0,대한항공
68,2018-08-16,27100.0,27300.0,27350.0,26650.0,477051.0,대한항공
69,2018-08-17,27750.0,27200.0,28150.0,27150.0,487140.0,대한항공
70,2018-08-20,27300.0,27800.0,28000.0,27000.0,346023.0,대한항공
71,2018-08-21,27350.0,27300.0,27450.0,26900.0,458651.0,대한항공
72,2018-08-22,27850.0,27550.0,27900.0,27250.0,482591.0,대한항공
73,2018-08-23,27850.0,27850.0,27950.0,27650.0,199749.0,대한항공
74,2018-08-24,27900.0,27650.0,28100.0,27550.0,207558.0,대한항공
75,2018-08-27,28050.0,27900.0,28100.0,27850.0,300668.0,대한항공
76,2018-08-28,28600.0,28300.0,28850.0,28100.0,485438.0,대한항공
77,2018-08-29,28300.0,28650.0,28850.0,28050.0,256022.0,대한항공
78,2018-08-30,27900.0,28300.0,28300.0,27700.0,422197.0,대한항공
79,2018-08-31,28050.0,27700.0,28100.0,27700.0,249660.0,대한항공
80,2018-09-03,28150.0,28100.0,28350.0,28000.0,260705.0,대한항공
81,2018-09-04,27750.0,28100.0,28200.0,27550.0,506408.0,대한항공
82,2018-09-05,27700.0,27650.0,28050.0,27600.0,387234.0,대한항공
83,2018-09-06,27450.0,27600.0,27900.0,27350.0,417494.0,대한항공
84,2018-09-07,27700.0,27450.0,27750.0,27450.0,327951.0,대한항공
85,2018-09-10,27450.0,27500.0,27750.0,27150.0,308976.0,대한항공
86,2018-09-11,27350.0,27300.0,27600.0,27150.0,250516.0,대한항공
87,2018-09-12,27850.0,27450.0,27850.0,27350.0,417388.0,대한항공
88,2018-09-13,28900.0,27550.0,29050.0,27550.0,1016407.0,대한항공
89,2018-09-14,29250.0,29150.0,29600.0,28900.0,763266.0,대한항공
90,2018-09-17,28850.0,29150.0,29300.0,28800.0,281178.0,대한항공
91,2018-09-18,28900.0,28700.0,29100.0,28650.0,374874.0,대한항공
92,2018-09-19,28250.0,28900.0,29000.0,28200.0,292007.0,대한항공
93,2018-09-20,28450.0,28400.0,29000.0,28150.0,454036.0,대한항공
94,2018-09-21,28600.0,28900.0,28950.0,28450.0,293021.0,대한항공
95,2018-09-27,28100.0,28600.0,28650.0,27900.0,585833.0,대한항공
96,2018-09-28,28100.0,28050.0,28250.0,27650.0,386515.0,대한항공
97,2018-10-01,28100.0,28000.0,28200.0,27750.0,397553.0,대한항공
98,2018-10-02,27250.0,27850.0,28100.0,27200.0,775729.0,대한항공
99,2018-10-04,27200.0,27300.0,27550.0,27000.0,527380.0,대한항공
100,2018-10-05,27700.0,27000.0,27800.0,26850.0,410496.0,대한항공
101,2018-10-08,27600.0,27500.0,28050.0,27450.0,242732.0,대한항공
102,2018-10-10,27150.0,27350.0,27750.0,27150.0,368832.0,대한항공
103,2018-10-11,25450.0,26550.0,26650.0,25450.0,881536.0,대한항공
104,2018-10-12,25750.0,25050.0,26100.0,25050.0,365284.0,대한항공
105,2018-10-15,25550.0,25850.0,25900.0,25500.0,159444.0,대한항공
106,2018-10-16,25700.0,25400.0,25900.0,25400.0,237524.0,대한항공
107,2018-10-17,25950.0,26100.0,26200.0,25700.0,257763.0,대한항공
108,2018-10-18,26750.0,26000.0,26900.0,25650.0,347686.0,대한항공
109,2018-10-19,27000.0,26500.0,27150.0,26150.0,268253.0,대한항공
110,2018-10-22,26950.0,26650.0,27050.0,26550.0,163730.0,대한항공
111,2018-10-23,26300.0,26850.0,27100.0,26100.0,244747.0,대한항공
112,2018-10-24,27250.0,26750.0,27450.0,26700.0,578288.0,대한항공
113,2018-10-25,27250.0,26600.0,27250.0,26300.0,392781.0,대한항공
114,2018-10-26,26350.0,27050.0,27150.0,26050.0,360866.0,대한항공
115,2018-10-29,25700.0,26350.0,26600.0,25350.0,370975.0,대한항공
116,2018-10-30,25800.0,25200.0,26200.0,25200.0,285995.0,대한항공
117,2018-10-31,27450.0,25850.0,27450.0,25800.0,641164.0,대한항공
118,2018-11-01,28050.0,27350.0,28300.0,27150.0,798966.0,대한항공
119,2018-11-02,29350.0,28550.0,29650.0,28550.0,1462021.0,대한항공
120,2018-11-05,29000.0,29000.0,29550.0,28650.0,491206.0,대한항공
121,2018-11-06,29350.0,28950.0,29700.0,28950.0,385367.0,대한항공
122,2018-11-07,30200.0,29400.0,30550.0,29400.0,1041203.0,대한항공
123,2018-11-08,30000.0,30500.0,30800.0,29600.0,589053.0,대한항공
124,2018-11-09,30000.0,29750.0,30100.0,29350.0,417893.0,대한항공
125,2018-11-12,29450.0,29750.0,30100.0,29350.0,283441.0,대한항공
126,2018-11-13,29700.0,29100.0,29800.0,28500.0,502663.0,대한항공
127,2018-11-14,32500.0,31600.0,32500.0,31200.0,2705130.0,대한항공
128,2018-11-15,32550.0,32350.0,32700.0,31850.0,672163.0,대한항공
129,2018-11-16,33400.0,33000.0,33800.0,32600.0,1551405.0,대한항공
130,2018-11-19,32600.0,33700.0,33700.0,32000.0,1191817.0,대한항공
131,2018-11-20,32900.0,32200.0,33450.0,32200.0,774105.0,대한항공
132,2018-11-21,33450.0,33300.0,33450.0,32700.0,791760.0,대한항공
133,2018-11-22,32500.0,33450.0,33450.0,32250.0,723209.0,대한항공
134,2018-11-23,32550.0,32500.0,32750.0,31850.0,503042.0,대한항공
135,2018-11-26,32750.0,33000.0,33300.0,32250.0,715237.0,대한항공
136,2018-11-27,32650.0,32900.0,33000.0,32350.0,439785.0,대한항공
137,2018-11-28,32400.0,32700.0,32850.0,32000.0,598271.0,대한항공
138,2018-11-29,33400.0,32800.0,33400.0,32300.0,854630.0,대한항공
139,2018-11-30,31900.0,33250.0,33250.0,31700.0,890923.0,대한항공
140,2018-12-03,31700.0,32200.0,32550.0,31300.0,953321.0,대한항공
141,2018-12-04,31250.0,31700.0,31800.0,31150.0,384766.0,대한항공
142,2018-12-05,31600.0,30850.0,31750.0,30800.0,457904.0,대한항공
143,2018-12-06,31000.0,31650.0,31750.0,30750.0,341535.0,대한항공
144,2018-12-07,31700.0,31350.0,32650.0,31300.0,663241.0,대한항공
145,2018-12-10,31100.0,31200.0,31200.0,30700.0,421952.0,대한항공
146,2018-12-11,31700.0,31350.0,31900.0,30800.0,411570.0,대한항공
147,2018-12-12,31300.0,31700.0,31700.0,31050.0,381295.0,대한항공
148,2018-12-13,32000.0,31600.0,32300.0,31500.0,721126.0,대한항공
149,2018-12-14,32650.0,32150.0,33000.0,32100.0,778050.0,대한항공
150,2018-12-17,32800.0,32850.0,33200.0,32400.0,461842.0,대한항공
151,2018-12-18,33050.0,32800.0,33200.0,32800.0,422423.0,대한항공
152,2018-12-19,33850.0,33750.0,34300.0,33450.0,1084167.0,대한항공
153,2018-12-20,34000.0,33650.0,34250.0,32800.0,784507.0,대한항공
154,2018-12-21,34000.0,34300.0,34400.0,33200.0,498107.0,대한항공
155,2018-12-24,33400.0,33900.0,34000.0,33000.0,343639.0,대한항공
156,2018-12-26,32950.0,33000.0,33500.0,32250.0,464547.0,대한항공
157,2018-12-27,33450.0,32600.0,33450.0,32350.0,429914.0,대한항공
158,2018-12-28,33050.0,33400.0,33400.0,32550.0,312363.0,대한항공
159,2019-01-02,32400.0,32950.0,32950.0,32050.0,349580.0,대한항공
160,2019-01-03,31800.0,32700.0,32950.0,31650.0,464995.0,대한항공
161,2019-01-04,32350.0,31650.0,32450.0,31300.0,424001.0,대한항공
162,2019-01-07,33500.0,32600.0,33500.0,32300.0,619120.0,대한항공
163,2019-01-08,33900.0,33550.0,34050.0,32900.0,515749.0,대한항공
164,2019-01-09,34000.0,34000.0,34150.0,33750.0,574199.0,대한항공
165,2019-01-10,33600.0,33850.0,33950.0,33150.0,320843.0,대한항공
166,2019-01-11,33200.0,33750.0,33850.0,32900.0,397027.0,대한항공
167,2019-01-14,33900.0,33050.0,34100.0,33050.0,375803.0,대한항공
168,2019-01-15,34200.0,34000.0,34300.0,33800.0,532772.0,대한항공
169,2019-01-16,35200.0,34250.0,35300.0,34100.0,997933.0,대한항공
170,2019-01-17,36500.0,35000.0,36600.0,35000.0,1258820.0,대한항공
171,2019-01-18,36550.0,36500.0,36600.0,35850.0,499813.0,대한항공
172,2019-01-21,36400.0,36650.0,36650.0,36100.0,375392.0,대한항공
173,2019-01-22,36000.0,36400.0,36600.0,35550.0,541529.0,대한항공
174,2019-01-23,36450.0,35950.0,37200.0,35850.0,733917.0,대한항공
175,2019-01-24,36350.0,36000.0,36850.0,35650.0,474693.0,대한항공
176,2019-01-25,34800.0,35850.0,36300.0,34700.0,1033315.0,대한항공
177,2019-01-28,35150.0,34900.0,35200.0,34850.0,363344.0,대한항공
178,2019-01-29,35300.0,35400.0,35750.0,35250.0,435575.0,대한항공
179,2019-01-30,36950.0,35400.0,36950.0,35150.0,1081739.0,대한항공
180,2019-01-31,36400.0,37000.0,37350.0,36100.0,551554.0,대한항공
181,2019-02-01,35750.0,36100.0,36400.0,35350.0,441591.0,대한항공
182,2019-02-07,35650.0,36400.0,36400.0,35400.0,270424.0,대한항공
183,2019-02-08,35500.0,35950.0,36000.0,35100.0,237191.0,대한항공
184,2019-02-11,35350.0,35850.0,35900.0,34650.0,388682.0,대한항공
185,2019-02-12,35550.0,35400.0,36050.0,35350.0,313701.0,대한항공
186,2019-02-13,35750.0,35750.0,36650.0,35600.0,578689.0,대한항공
187,2019-02-14,36900.0,36950.0,36950.0,35850.0,626980.0,대한항공
188,2019-02-15,36200.0,36600.0,36700.0,36050.0,235717.0,대한항공
189,2019-02-18,35250.0,36050.0,36400.0,34950.0,502728.0,대한항공
190,2019-02-19,35050.0,35250.0,35450.0,34850.0,236891.0,대한항공
191,2019-02-20,36000.0,35250.0,36600.0,35150.0,648230.0,대한항공
192,2019-02-21,36100.0,36250.0,36450.0,35700.0,310991.0,대한항공
193,2019-02-22,36400.0,36100.0,36500.0,35750.0,317478.0,대한항공
194,2019-02-25,36550.0,36700.0,36700.0,36150.0,770296.0,대한항공
195,2019-02-26,36750.0,36500.0,37000.0,36450.0,416687.0,대한항공
196,2019-02-27,36950.0,36900.0,37150.0,36750.0,275927.0,대한항공
197,2019-02-28,36800.0,36850.0,37800.0,36400.0,698293.0,대한항공
198,2019-03-04,36550.0,36800.0,37600.0,36500.0,478922.0,대한항공
199,2019-03-05,35750.0,36250.0,36700.0,35450.0,336820.0,대한항공
200,2019-03-06,35800.0,35700.0,36100.0,35200.0,318719.0,대한항공
201,2019-03-07,35400.0,35700.0,35950.0,35200.0,332526.0,대한항공
202,2019-03-08,34700.0,35100.0,35200.0,34300.0,440046.0,대한항공
203,2019-03-11,33950.0,34800.0,34800.0,33500.0,564621.0,대한항공
204,2019-03-12,33750.0,34200.0,34200.0,33400.0,454375.0,대한항공
205,2019-03-13,32900.0,33550.0,33550.0,32100.0,1044016.0,대한항공
206,2019-03-14,32950.0,33150.0,33400.0,32500.0,614522.0,대한항공
207,2019-03-15,33550.0,33100.0,33900.0,32900.0,682662.0,대한항공
208,2019-03-18,34350.0,33800.0,34500.0,33350.0,493461.0,대한항공
209,2019-03-19,33450.0,34300.0,34300.0,33350.0,378669.0,대한항공
210,2019-03-20,33450.0,33500.0,33600.0,32900.0,251532.0,대한항공
211,2019-03-21,32450.0,33100.0,33450.0,32300.0,691045.0,대한항공
212,2019-03-22,32600.0,32500.0,32800.0,32150.0,385316.0,대한항공
213,2019-03-25,32000.0,32100.0,32250.0,31600.0,420483.0,대한항공
214,2019-03-26,32400.0,31900.0,32900.0,31400.0,537159.0,대한항공
215,2019-03-27,33200.0,32900.0,34200.0,32150.0,1881291.0,대한항공
216,2019-03-28,31450.0,33200.0,33300.0,31400.0,1008170.0,대한항공
217,2019-03-29,31850.0,31500.0,32000.0,31450.0,511849.0,대한항공
218,2019-04-01,32550.0,32000.0,32600.0,31750.0,331731.0,대한항공
219,2019-04-02,31950.0,32500.0,32550.0,31850.0,544036.0,대한항공
220,2019-04-03,32100.0,31850.0,32100.0,31600.0,429447.0,대한항공
221,2019-04-04,31950.0,32100.0,32150.0,31850.0,286454.0,대한항공
222,2019-04-05,31900.0,31850.0,32050.0,31800.0,214665.0,대한항공
223,2019-04-08,32500.0,34000.0,34500.0,32300.0,2712112.0,대한항공
224,2019-04-09,32050.0,32750.0,33350.0,31900.0,1270717.0,대한항공
225,2019-04-10,32950.0,31950.0,33300.0,31500.0,1197344.0,대한항공
226,2019-04-11,33100.0,32950.0,33850.0,32850.0,866863.0,대한항공
227,2019-04-12,35600.0,33300.0,36150.0,32650.0,2617556.0,대한항공
228,2019-04-15,37750.0,37900.0,41650.0,37350.0,6712935.0,대한항공
229,2019-04-16,35850.0,36550.0,37950.0,35600.0,2834762.0,대한항공
230,2019-04-17,35900.0,36050.0,36500.0,34800.0,1599868.0,대한항공
231,2019-04-18,35500.0,35700.0,36700.0,35300.0,1115746.0,대한항공
232,2019-04-19,35200.0,35500.0,36050.0,35000.0,609380.0,대한항공
233,2019-04-22,35150.0,35200.0,35500.0,34850.0,478007.0,대한항공
234,2019-04-23,34650.0,35000.0,35100.0,33500.0,1217160.0,대한항공
235,2019-04-24,34800.0,34500.0,34850.0,33650.0,891892.0,대한항공
236,2019-04-25,33750.0,35500.0,35800.0,33650.0,932783.0,대한항공
237,2019-04-26,33300.0,33400.0,33650.0,33000.0,710910.0,대한항공
238,2019-04-29,33150.0,33300.0,33600.0,32700.0,507368.0,대한항공
239,2019-04-30,33150.0,33000.0,33950.0,33000.0,629178.0,대한항공
240,2019-05-02,33150.0,32900.0,33450.0,32600.0,428728.0,대한항공
241,2019-05-03,33700.0,33150.0,33950.0,32900.0,521965.0,대한항공
242,2019-05-07,33550.0,33200.0,33850.0,32700.0,449674.0,대한항공
243,2019-05-08,32950.0,33100.0,33450.0,32950.0,367619.0,대한항공
244,2019-05-09,32600.0,33350.0,34300.0,32600.0,1039642.0,대한항공
245,2019-05-10,32150.0,32650.0,32850.0,31750.0,843883.0,대한항공
246,2019-05-13,32450.0,31850.0,32800.0,31600.0,461467.0,대한항공
247,2019-05-14,33150.0,31800.0,33850.0,31800.0,868688.0,대한항공
248,2019-05-15,33400.0,33700.0,34000.0,32850.0,512029.0,대한항공
249,2019-05-16,32800.0,33400.0,33650.0,32800.0,331876.0,대한항공
250,2019-05-17,32050.0,32500.0,32950.0,31850.0,600899.0,대한항공
251,2019-05-20,31900.0,31750.0,32200.0,31350.0,364581.0,대한항공
252,2019-05-21,31500.0,31750.0,31900.0,31250.0,500619.0,대한항공
253,2019-05-22,30700.0,31500.0,31650.0,30650.0,611203.0,대한항공
254,2019-05-23,30700.0,30500.0,30800.0,30350.0,427183.0,대한항공
255,2019-05-24,31850.0,30750.0,32050.0,30750.0,615456.0,대한항공
256,2019-05-27,31800.0,31650.0,32100.0,31300.0,228357.0,대한항공
257,2019-05-28,31950.0,31800.0,32350.0,31800.0,323570.0,대한항공
258,2019-05-29,31700.0,32300.0,32500.0,31250.0,315399.0,대한항공
259,2019-05-30,31550.0,31850.0,31850.0,31100.0,315029.0,대한항공
260,2019-05-31,31550.0,31550.0,32150.0,31450.0,332565.0,대한항공
261,2019-06-03,31700.0,31650.0,31850.0,31300.0,323999.0,대한항공
262,2019-06-04,31950.0,31700.0,32250.0,31700.0,246558.0,대한항공
263,2019-06-05,32100.0,32450.0,32550.0,32050.0,334286.0,대한항공
264,2019-06-07,32500.0,31800.0,32900.0,31450.0,482968.0,대한항공
265,2019-06-10,32500.0,32600.0,32950.0,32100.0,252102.0,대한항공
266,2019-06-11,32450.0,32300.0,32550.0,32150.0,269732.0,대한항공
267,2019-06-12,32150.0,32450.0,32550.0,31950.0,434957.0,대한항공
268,2019-06-13,32100.0,32250.0,32450.0,31850.0,318201.0,대한항공
269,2019-06-14,32400.0,31950.0,32450.0,31700.0,631831.0,대한항공
270,2019-06-17,31500.0,32400.0,32450.0,31250.0,457975.0,대한항공
271,2019-06-18,31350.0,31500.0,31650.0,31200.0,413558.0,대한항공
272,2019-06-19,31400.0,31400.0,31550.0,31100.0,398777.0,대한항공
273,2019-06-20,31300.0,31400.0,31500.0,31150.0,348121.0,대한항공
274,2019-06-21,30500.0,31300.0,31300.0,30100.0,1434880.0,대한항공
275,2019-06-24,30300.0,30500.0,30600.0,29700.0,716146.0,대한항공
276,2019-06-25,29900.0,30100.0,30350.0,29600.0,977057.0,대한항공
277,2019-06-26,29500.0,29650.0,29850.0,29250.0,425932.0,대한항공
278,2019-06-27,29400.0,29400.0,29550.0,29250.0,534470.0,대한항공
279,2019-06-28,28950.0,29300.0,29500.0,28800.0,621975.0,대한항공
280,2019-07-01,29000.0,29000.0,29250.0,28800.0,408408.0,대한항공
281,2019-07-02,29300.0,29100.0,29450.0,28900.0,313513.0,대한항공
282,2019-07-03,29000.0,29500.0,29550.0,28950.0,261270.0,대한항공
283,2019-07-04,28800.0,28900.0,29100.0,28450.0,333717.0,대한항공
284,2019-07-05,28900.0,28750.0,29000.0,28650.0,218637.0,대한항공
285,2019-07-08,28850.0,28550.0,29500.0,27800.0,711577.0,대한항공
286,2019-07-09,28550.0,28400.0,28750.0,28150.0,393268.0,대한항공
287,2019-07-10,28400.0,28150.0,28550.0,27850.0,621839.0,대한항공
288,2019-07-11,28450.0,28150.0,28700.0,28150.0,329417.0,대한항공
289,2019-07-12,28600.0,28500.0,28900.0,28400.0,269344.0,대한항공
290,2019-07-15,28350.0,28600.0,28750.0,28050.0,269482.0,대한항공
291,2019-07-16,28750.0,28350.0,28800.0,28200.0,226595.0,대한항공
292,2019-07-17,28550.0,28650.0,28850.0,28300.0,170929.0,대한항공
293,2019-07-18,28100.0,28250.0,28600.0,27900.0,314290.0,대한항공
294,2019-07-19,28550.0,28300.0,28550.0,28100.0,191047.0,대한항공
295,2019-07-22,28150.0,28150.0,28350.0,28050.0,261087.0,대한항공
296,2019-07-23,28150.0,28050.0,28300.0,28000.0,295853.0,대한항공
297,2019-07-24,28150.0,28150.0,28400.0,27950.0,233786.0,대한항공
298,2019-07-25,27400.0,28000.0,28050.0,27300.0,503812.0,대한항공
299,2019-07-26,26850.0,27100.0,27500.0,26550.0,581319.0,대한항공
300,2019-07-29,26050.0,26600.0,26950.0,25500.0,787072.0,대한항공
301,2019-07-30,26050.0,25900.0,26300.0,25500.0,440191.0,대한항공
302,2019-07-31,25550.0,25950.0,26050.0,24400.0,1632181.0,대한항공
303,2019-08-01,25650.0,25700.0,25700.0,25100.0,392088.0,대한항공
304,2019-08-02,25750.0,25500.0,25800.0,25050.0,424221.0,대한항공
305,2019-08-05,24700.0,25450.0,25550.0,24300.0,641816.0,대한항공
306,2019-08-06,24100.0,23700.0,24950.0,22700.0,1497259.0,대한항공
307,2019-08-07,23150.0,23600.0,24200.0,23100.0,823510.0,대한항공
308,2019-08-08,23600.0,23300.0,24050.0,23150.0,703551.0,대한항공
309,2019-08-09,23950.0,24050.0,24200.0,23750.0,498336.0,대한항공
310,2019-08-12,23650.0,23750.0,24000.0,23350.0,311614.0,대한항공
311,2019-08-13,23200.0,23400.0,23600.0,23100.0,380316.0,대한항공
312,2019-08-14,22900.0,23300.0,23450.0,22850.0,507272.0,대한항공
313,2019-08-16,22850.0,22250.0,23050.0,21700.0,702052.0,대한항공
314,2019-08-19,22850.0,22750.0,23050.0,22550.0,374622.0,대한항공
315,2019-08-20,23050.0,22750.0,23300.0,22700.0,421567.0,대한항공
316,2019-08-21,23250.0,23050.0,23450.0,22950.0,292810.0,대한항공
317,2019-08-22,23050.0,23300.0,23300.0,23000.0,297816.0,대한항공
318,2019-08-23,22850.0,22900.0,23050.0,22550.0,223561.0,대한항공
319,2019-08-26,22100.0,22550.0,22550.0,22050.0,383963.0,대한항공
320,2019-08-27,21900.0,22200.0,22450.0,21900.0,579159.0,대한항공
321,2019-08-28,22000.0,21700.0,22100.0,21700.0,373037.0,대한항공
322,2019-08-29,21800.0,22150.0,22250.0,21750.0,423985.0,대한항공
323,2019-08-30,22200.0,22000.0,22350.0,21800.0,614120.0,대한항공
324,2019-09-02,22300.0,22150.0,22450.0,22150.0,381262.0,대한항공
325,2019-09-03,22200.0,22300.0,22500.0,22150.0,329510.0,대한항공
326,2019-09-04,22350.0,22000.0,22400.0,22000.0,264863.0,대한항공
327,2019-09-05,22500.0,22350.0,22800.0,22300.0,602367.0,대한항공
328,2019-09-06,22650.0,22900.0,22900.0,22400.0,435670.0,대한항공
329,2019-09-09,22550.0,22550.0,22750.0,22500.0,251395.0,대한항공
330,2019-09-10,22900.0,22550.0,23100.0,22450.0,528526.0,대한항공
331,2019-09-11,23900.0,23000.0,24050.0,22950.0,1362509.0,대한항공
332,2019-09-16,24100.0,23500.0,24250.0,23050.0,812563.0,대한항공
333,2019-09-17,23950.0,23800.0,24100.0,23550.0,417841.0,대한항공
334,2019-09-18,24300.0,24200.0,24400.0,23900.0,452654.0,대한항공
335,2019-09-19,23900.0,24100.0,24600.0,23800.0,476193.0,대한항공
336,2019-09-20,23750.0,23800.0,23850.0,23500.0,485236.0,대한항공
337,2019-09-23,23550.0,23750.0,23750.0,23400.0,330225.0,대한항공
338,2019-09-24,23900.0,23550.0,23900.0,23550.0,299305.0,대한항공
339,2019-09-25,23250.0,23800.0,23900.0,23200.0,406820.0,대한항공
340,2019-09-26,22900.0,23600.0,23750.0,22350.0,557496.0,대한항공
341,2019-09-27,23050.0,23000.0,23200.0,22650.0,322423.0,대한항공
342,2019-09-30,22900.0,22850.0,23150.0,22800.0,260724.0,대한항공
343,2019-10-01,23450.0,22800.0,23550.0,22750.0,365477.0,대한항공
344,2019-10-02,22950.0,23300.0,23450.0,22900.0,348555.0,대한항공
345,2019-10-04,22800.0,22900.0,23100.0,22700.0,267479.0,대한항공
346,2019-10-07,22900.0,22850.0,23000.0,22500.0,360259.0,대한항공
347,2019-10-08,23350.0,22800.0,23400.0,22750.0,325526.0,대한항공
348,2019-10-10,22950.0,23200.0,23300.0,22750.0,389810.0,대한항공
349,2019-10-11,23200.0,23000.0,23450.0,23000.0,241160.0,대한항공
350,2019-10-14,24500.0,23400.0,24600.0,23350.0,1109046.0,대한항공
351,2019-10-15,24350.0,24650.0,24700.0,24200.0,417362.0,대한항공
352,2019-10-16,24950.0,24900.0,25350.0,24650.0,959657.0,대한항공
353,2019-10-17,25400.0,24950.0,25450.0,24850.0,614129.0,대한항공
354,2019-10-18,24900.0,25450.0,25700.0,24900.0,528040.0,대한항공
355,2019-10-21,25450.0,25000.0,25500.0,24950.0,381943.0,대한항공
356,2019-10-22,25550.0,25500.0,25800.0,25100.0,638716.0,대한항공
