,title,keyword
79,"대한항공, 아시아나 인수 공식화…세계 10위권 항공사 탄생하나",대한항공
80,대한항공-쏘카 맞손…쏘카 상시 할인·마일리지 적립 등 혜택,대한항공
81,"산은 회장 “항공 빅딜, 밀실협의·재벌특혜 없었다…생존 위한 결단”",대한항공
82,"""아시아나 인수 지지""…타 노조와 '결'이 다른 대한항공 노조",대한항공
83,"조성욱 ""대한항공-아시아나 M&A, 원칙에 따라 면밀히 검토""",대한항공
84,"""팬데믹 프리여권 도입을""…줄도산 위기 관광·항공업계 호소",대한항공
85,[NW포토]취재진에 둘러싸인 우기홍 대한항공 사장,대한항공
86,대한항공-아시아나 합친다,대한항공
87,"[속보]“산은 8000억 투입”…대한항공, 아시아나항공 인수 추진",대한항공
88,"[KAL. 메가항공사로 도약①] 아시아나 인수 나선 대한항공, 세계 10대항공사 ...",대한항공
89,"‘무착륙 비행’ 면세 쇼핑까지 허용… 항공업계 ""숨통 트였다""",대한항공
90,"[취재N팩트] 대한항공, 아시아나 전격 인수 발표...남은 과제 첩첩산중",대한항공
91,"대한항공 전직임원회 ""아시아나 인수 전폭 지지""…3자연합엔 경고",대한항공
92,"공정위원장 ""대한항공-아시아나 합병, 법과 원칙따라 결정할 것""",대한항공
93,"대한항공 ""아시아나 중복노선 통폐합·인력 감축 없다""",대한항공
94,조원태 “아시아나항공 통합 후 구조조정·가격 인상 없다”,대한항공
95,"조원태, 대한항공-아시아나 합병 우려에 ""걱정 마라""",대한항공
96,"인력조정 없다지만…대한항공·아시아나 노조 ""인수 반대""",대한항공
97,"[속보] 대한항공, 아시아나 인수 추진…산은, 한진칼에 8천억 투입",대한항공
98,대한항공·아시아나 통합…산은 8천억 원 투입,대한항공
99,"대한항공노조 ""아시아나 인수 결정 존중""…조종사노조는 '반발'",대한항공
100,"대한항공 사장 ""아시아나 인수 후 인력·노선 구조조정 없다""",대한항공
101,"""쏘카 타고 대한항공 할인 받고, 대한항공 타면 쏘카 할인""",대한항공
102,대한항공·아시아나 노조 “구조조정 막을 구체적 방안 제시하라”,대한항공
103,"대한항공 협력사들 ""아시아나 인수지지...항공산업 성장 기회""",대한항공
104,"대한항공 전직 임원들 ""아시아나 인수 환영…3자연합 훼방 말라""",대한항공
105,질의응답 하는 우기홍 대한항공 사장,대한항공
106,대한항공·아시아나 합병 진통...구조조정 거듭 선긋기,대한항공
107,"대한항공, 쏘카와 항공-차량 연동 서비스 제공",대한항공
108,대한항공-아시아나 통합...카드사 마일리지 어떻게 바뀌나,대한항공
109,"[단독]대한항공, 사전좌석배정 유료 전환..서비스 축소 논란",대한항공
110,우기홍 대한항공 사장에 쏠린 관심,대한항공
111,"대한항공, 쏘카와 항공-차량 연동 서비스 제공",대한항공
112,대한항공-아시아나 통합...카드사 마일리지 어떻게 바뀌나,대한항공
113,"[단독]대한항공, 사전좌석배정 유료 전환..서비스 축소 논란",대한항공
114,"대한항공·한국공항 협력사들 ""코로나19 위기…대한항공-아시아나 인수 적극 ...",대한항공
115,"쏘카, 대한항공과 마케팅 협약…""쏘카 타면 마일리지 적립""",대한항공
116,"대한항공 사장 ""인력 구조조정 안해…중복 노선 합리화""",대한항공
117,"조성욱 ""대한항공-아시아나 M&A, 경쟁 제한성 등 살필 것""",대한항공
118,"대한항공 前 임원, 아시아나항공 인수 지지 나섰다",대한항공
119,"우기홍 대한항공 사장, ""중복노선 통폐합 없다…인력 감축도 안할 것""",대한항공
120,"대한항공, 모빌리티 플랫폼 쏘카와 ‘맞손’",대한항공
121,"대한항공·한국공항 협력사들 ""코로나19 위기…대한항공-아시아나 인수 적극 ...",대한항공
122,취재진 질문받는 우기홍 대한항공 사장,대한항공
123,"쏘카, 대한항공과 마케팅 협약…""쏘카 타면 마일리지 적립""",대한항공
124,"대한항공 사장 ""인력 구조조정 안해…중복 노선 합리화""",대한항공
125,"조성욱 ""대한항공-아시아나 M&A, 경쟁 제한성 등 살필 것""",대한항공
126,"대한항공 前 임원, 아시아나항공 인수 지지 나섰다",대한항공
127,"우기홍 대한항공 사장, ""중복노선 통폐합 없다…인력 감축도 안할 것""",대한항공
128,"이동걸 ""'대한항공+아시아나' 재벌 아닌 항공업 종사자 특혜""",대한항공
129,"[대전 리뷰]비예나 뺀 대한항공, 풀세트 접전 끝 삼성화재 제압",대한항공
130,"대한항공 전직임원회 ""아시아나 인수 전폭 지지…3자 연합 훼방 마라""",대한항공
131,대한항공 사장에 쏠린 관심,대한항공
132,"우기홍 대한항공 사장, ""중복노선 통폐합 없다…인력 감축도 안할 것""",대한항공
133,"이동걸 ""'대한항공+아시아나' 재벌 아닌 항공업 종사자 특혜""",대한항공
134,"대한항공, 쏘카와 맞손…VIP 대상 마일리지 적립 가능해",대한항공
135,"[대전 리뷰]비예나 뺀 대한항공, 풀세트 접전 끝 삼성화재 제압",대한항공
136,취재진 앞에 선 대한항공 사장,대한항공
137,대한항공·아시아나 원팀돼도 신용등급 상향까지는 `글쎄`,대한항공
138,문 닫힌 대한항공 창구,대한항공
139,인사말하는 우기홍 대한항공 사장,대한항공
140,대한항공·아시아나 원팀돼도 신용등급 상향까지는 `글쎄`,대한항공
141,취재진 앞에 선 우기홍 대한항공 사장,대한항공
142,문 닫힌 대한항공 창구,대한항공
143,취재진 질문에 답하는 우기홍 대한항공 사장,대한항공
144,인사말하는 우기홍 대한항공 사장,대한항공
145,"우기홍 대한항공 사장 ""중복노선 통폐합 안해…인력 유지방안 만들 것""(종합)",대한항공
146,대한항공 故조양호 회장 '면대약국' 소송 1심서 유죄,대한항공
147,"대한항공 협력사 ""아시아나 인수 '지지'""... '우려' 목소리도",대한항공
148,[발칙한 금융] '가시밭길' 걷는 공룡 항공... 논란 정면 돌파하는 産銀,대한항공
149,대한항공 아시아나 인수 '첫 갈림길'…KCGI 가처분신청 결과 '촉각',대한항공
150,취재진 질문에 답하는 우기홍 대한항공 사장,대한항공
151,인사말하는 우기홍 대한항공 사장,대한항공
152,"우기홍 대한항공 사장 ""중복노선 통폐합 안해…인력 유지방안 만들 것""(종합)",대한항공
153,대한항공 故조양호 회장 '면대약국' 소송 1심서 유죄,대한항공
154,"대한항공 협력사 ""아시아나 인수 '지지'""... '우려' 목소리도",대한항공
155,[발칙한 금융] '가시밭길' 걷는 공룡 항공... 논란 정면 돌파하는 産銀,대한항공
156,대한항공 아시아나 인수 '첫 갈림길'…KCGI 가처분신청 결과 '촉각',대한항공
157,대한항공 '쏘카 제휴…내년 상반기 다양한 제휴 프로그램 출시,대한항공
158,대한항공의 아시아나 인수…유일한 승자는 조원태?,대한항공
159,"대한항공 ""아시아나 중복 노선 안 없앤다, 구조조정도 없어""",대한항공
160,우기홍 대한항공 사장의 질의응답,대한항공
161,대한항공 '쏘카 제휴…내년 상반기 다양한 제휴 프로그램 출시,대한항공
162,대한항공 사장 “점유율 많지 않아… 인력 구조조정도 없을 것”,대한항공
163,관광산업위원회 회의 마친 우기홍 대한항공 사장,대한항공
164,대한항공의 아시아나 인수…유일한 승자는 조원태?,대한항공
165,"대한항공 ""아시아나 중복 노선 안 없앤다, 구조조정도 없어""",대한항공
166,"대한항공 前임원들 ""아시아나항공 인수지지""",대한항공
167,"민간조종사협회 ""구조조정 없는 대한항공-아시아나 합병 현실성 없어""",대한항공
168,"조원태 ""대한항공·아시아나 구조조정 없다""",대한항공
169,"대한항공, 아시아나항공 갈 파견 직원 뽑는다…인수TF 출범",대한항공
170,"우기홍 대한항공 사장 ""아시아나 2~3년 독자운영… 구조조정 없다""",대한항공
171,"'쏘카 VIP, 車이용시 마일리지 적립' 대한항공X쏘카 맞손",대한항공
172,"조원태 ""대한항공·아시아나 구조조정 없다""",대한항공
173,"대한항공, 아시아나 인수로 다시 불붙은 경영권 분쟁",대한항공
174,"대한항공, 아시아나항공 갈 파견 직원 뽑는다…인수TF 출범",대한항공
175,질문에 답하는 우기홍 대한항공 사장,대한항공
176,"무디스, 한진인터내셔널 신용등급 상향조정 검토 …""대한한공의 아시아나 인수...",대한항공
177,"대한항공·쏘카, 업무제휴 협약…내년 상반기 중 상호 할인혜택 제공",대한항공
178,"대한항공 OB들 ""아시아나 인수 환영… 3자연합 방해 말라""",대한항공
179,취재진과 질의응답 하는 우기홍 대한항공 사장,대한항공
180,취재진 질문받는 우기홍 대한항공 사장,대한항공
181,"대한항공-쏘카, 할인·마일리지 적립 등 다양한 혜택 쏜다",대한항공
182,"대한항공 OB들 ""아시아나 인수 환영… 3자연합 방해 말라""",대한항공
183,취재진과 질의응답 하는 우기홍 대한항공 사장,대한항공
184,"[TF초점] 대한항공, 구조조정 없이 아시아나 품을까",대한항공
185,대한항공 송현동 땅 맞바꿀 부지 어디…서부면허시험장 등 물망,대한항공
186,"쏘카-대한항공, 고객 할인 및 마일리지 적립 제휴",대한항공
187,"이동걸 ""대한항공·아시아나 이대로 가면 공멸... 실적 나쁘면 조원태 해임 추...",대한항공
188,대한항공 특혜 논란에 산은 “통합 무산 시 채권단 관리”,대한항공
189,"대한항공 25개 협력사 ""아시아나항공 인수 결정 적극 지지""",대한항공
