,date,close,open,high,low,volume,keyword
349,2019-12-09,6920.0,7070.0,7080.0,6820.0,829525.0,신풍제약
348,2019-12-10,6990.0,6890.0,7040.0,6830.0,563962.0,신풍제약
347,2019-12-11,6870.0,6940.0,7070.0,6870.0,428688.0,신풍제약
346,2019-12-12,6850.0,6880.0,6970.0,6840.0,286638.0,신풍제약
343,2019-12-13,6850.0,6880.0,6930.0,6840.0,397956.0,신풍제약
342,2019-12-16,6950.0,6850.0,7020.0,6850.0,586989.0,신풍제약
341,2019-12-17,6870.0,7040.0,7080.0,6850.0,458624.0,신풍제약
340,2019-12-18,6800.0,6910.0,6930.0,6770.0,344613.0,신풍제약
339,2019-12-19,6870.0,6800.0,6990.0,6800.0,430207.0,신풍제약
335,2019-12-20,6830.0,6900.0,6900.0,6810.0,220771.0,신풍제약
334,2019-12-23,6820.0,6850.0,6930.0,6770.0,396869.0,신풍제약
333,2019-12-24,6720.0,6830.0,6850.0,6660.0,422327.0,신풍제약
332,2019-12-26,6740.0,6700.0,6840.0,6700.0,338890.0,신풍제약
331,2019-12-27,6970.0,6750.0,6990.0,6750.0,527228.0,신풍제약
328,2019-12-30,7240.0,7010.0,7270.0,6970.0,903900.0,신풍제약
327,2020-01-02,7320.0,7330.0,7410.0,7160.0,649218.0,신풍제약
326,2020-01-03,7230.0,7320.0,7370.0,7170.0,416141.0,신풍제약
325,2020-01-06,6950.0,7200.0,7200.0,6930.0,435744.0,신풍제약
324,2020-01-07,7250.0,7020.0,7670.0,6970.0,3214624.0,신풍제약
320,2020-01-08,6780.0,7150.0,7160.0,6760.0,831279.0,신풍제약
319,2020-01-09,6920.0,6950.0,7080.0,6870.0,493419.0,신풍제약
318,2020-01-10,7040.0,6940.0,7070.0,6870.0,329437.0,신풍제약
