,title,keyword
69,"엔씨소프트, '아이온'...클래식 서버 캐릭터 사전 생성 시작",엔씨소프트
70,"엔씨소프트, '엔씨'로 상호 변경하나…상호변경 가등기 신청완료",엔씨소프트
71,엔씨소프트 '리니지M' NC다이노스 우승 축하 이벤트 진행,엔씨소프트
72,"김종인, 엔씨소프트 ‘택진이형’ 만난다",엔씨소프트
73,"엔씨소프트 '트릭스터M', 10월 28일 사전 예약 시작",엔씨소프트
74,"보스 X 엔씨소프트, 'QC20 아이온 스페셜 리미티드 에디션' 출시",엔씨소프트
75,엔씨 '트릭스터M' 사전예약 200만 돌파,엔씨소프트
76,"김종인, 엔씨소프트 김택진 27일 만나 게임업계 현안과 지원방안 논의",엔씨소프트
77,"김종인, 엔씨소프트 김택진 만나 게임산업 독려...정치 언급은 없어",엔씨소프트
78,엔씨소프트 '추억 소환' 준비 끝…자회사 엔트리브 IP로 시장 공략,엔씨소프트
79,"김택진 엔씨소프트 대표, 본사 방문 김종인에 ""게임, 미래 성장동력 되도록 관...",엔씨소프트
80,"엔씨소프트 '트릭스터M', 28일 사전예약",엔씨소프트
81,"“다이노스 우승을 기원합니다”…엔씨소프트, 한국시리즈 우승 기원 이벤트",엔씨소프트
82,엔씨소프트 글로벌시장 강화에 실적 확대 기대감,엔씨소프트
83,"엔씨소프트, K팝 팬덤 위한 플랫폼 '유니버스' 론칭",엔씨소프트
84,"엔씨소프트, 모바일 신작 ‘트릭스터M’ 28일부터 사전 예약 시작",엔씨소프트
85,"엔씨, '유니버스' 앱으로 엔터 시장 진출…제2의 카카오 될까",엔씨소프트
86,'野 영입' 물밑작업 나섰나…엔씨 '택진이 형' 만난 김종인,엔씨소프트
87,"엔씨소프트, ‘리니지M’에서 NC다이노스 우승 이벤트 마련",엔씨소프트
88,"엔씨소프트 리니지M, NC다이노스 우승 축하 이벤트 진행",엔씨소프트
89,"엔씨, K-POP 엔터테인먼트 앱 ‘유니버스’ 출시",엔씨소프트
90,[포토] 엔씨소프트 찾은 김종인 비대위원장,엔씨소프트
91,"엔씨소프트, 게임 속 이야기 담은 그림 언어 'NC TYPE PLAY' 공개",엔씨소프트
92,"김택진, 엔씨 방문한 김종인에 ""게임, 미래산업 동력 되도록 관심 부탁""",엔씨소프트
93,[포토] 엔씨소프트서 손 맞잡은 '김종인-김택진',엔씨소프트
94,"엔씨, K-POP 엔터테인먼트 앱 ‘유니버스’ 내년 출시",엔씨소프트
95,[포토] 엔씨소프트 방문한 김종인 비대위원장,엔씨소프트
96,"엔씨 블레이드앤소을, NC다이노스 우승 기념 이벤트",엔씨소프트
97,프로야구 정규리그 우승한 엔씨…우승 기념 게임 이벤트 '풍성',엔씨소프트
98,"엔씨 '트릭스터M', 사전 등록 200만 돌파 기념 이벤트 진행",엔씨소프트
99,"엔씨소프트 윤송이, KB증권 덕분에 디셈버앤컴퍼니 BW `대박·승계수순`",엔씨소프트
100,"엔씨소프트, '게임 디자인' 직종 테마 채용 시작",엔씨소프트
101,"엔씨 트릭스터M, 사전 예약 200만 돌파 기념 이벤트",엔씨소프트
102,[人사이트] 엔씨소프트·KB증권 동시 러브콜 받은 정인영 디셈버앤컴퍼니자산...,엔씨소프트
103,"엔씨소프트, 'K-POP 팬을 위한' 앱 '유니버스' 출시 예고",엔씨소프트
104,"엔터 사업 시작한 엔씨, K팝 팬 겨냥한 앱 '유니버스' 공개",엔씨소프트
105,"엔씨소프트, 트릭스터M 사전 예약 100만 달성",엔씨소프트
106,"엔씨소프트, NC 다이노스 한국시리즈 진출 기념 이벤트 진행",엔씨소프트
107,K팝 팬덤 플랫폼 ‘유니버스’ 엔씨소프트서 내년 초 출시,엔씨소프트
108,"비대면 시대, 엔씨소프트 대처 확실히 달랐다",엔씨소프트
109,"엔씨소프트, PC온라인 '아이온' 클래식 서버 캐릭터 사전 생성 시작",엔씨소프트
110,"비대면 시대, 엔씨소프트 대처 확실히 달랐다",엔씨소프트
111,"엔씨소프트, PC온라인 '아이온' 클래식 서버 캐릭터 사전 생성 시작",엔씨소프트
112,"엔씨소프트, 우수 경력직 테마별로 채용한다",엔씨소프트
113,"엔씨소프트, 프로야구 ‘NC다이노스’ 한국시리즈 진출 기념 이벤트 진행",엔씨소프트
114,"보스 X 엔씨소프트, `QC20 아이온 스페셜 리미티드 에디션` 출시",엔씨소프트
115,"엔씨소프트 김택진, 김종인 만난다…""게임산업 규제 개선 모색""",엔씨소프트
116,"엔씨 트릭스터M, 사전 예약 200만 돌파 기념 이벤트 진행",엔씨소프트
117,"엔씨소프트, '게임 디자인' 직종 테마 채용 실시",엔씨소프트
118,"엔씨소프트, 모바일 게임 성장 사이클 지속…대만 출시도 기대 -미래",엔씨소프트
119,"[특징주] ""지금이 매수 타이밍""… 엔씨소프트 '상승세'",엔씨소프트
120,"엔씨소프트, '게임 디자인' 직종 테마 채용 실시",엔씨소프트
121,"보스, 엔씨소프트와 ‘QC20 아이온 스페셜 리미티드 에디션’ 한정 출시",엔씨소프트
122,"엔씨소프트, NC 다이노스 한국시리즈 진출 기념 이벤트 진행",엔씨소프트
123,"엔씨소프트, 모바일 게임 성장 사이클 지속…대만 출시도 기대 -미래",엔씨소프트
124,엔씨소프트 '아이온' 클래식 서버 캐릭터 사전 생성 시작,엔씨소프트
125,"[특징주] ""지금이 매수 타이밍""… 엔씨소프트 '상승세'",엔씨소프트
126,"엔씨소프트 ‘트릭스터M’, 사전예약 100만 달성",엔씨소프트
127,"엔씨소프트, '테마 채용' 개시…게임 디자인 인재 선발",엔씨소프트
128,"엔씨·넷마블, ‘세븐나이츠·트릭스터’ IP 게임 등 연이은 신작 발표",엔씨소프트
129,"엔씨소프트, '트릭스터M' 사전예약 200만 돌파",엔씨소프트
130,"엔씨소프트 ‘트릭스터M’, 사전예약 100만 달성",엔씨소프트
131,"엔씨소프트, '테마 채용' 개시…게임 디자인 인재 선발",엔씨소프트
132,"엔씨·넷마블, ‘세븐나이츠·트릭스터’ IP 게임 등 연이은 신작 발표",엔씨소프트
133,"엔씨소프트, '트릭스터M' 사전예약 200만 돌파",엔씨소프트
134,"엔씨소프트, 게임 디자인 직종 '테마 채용' 시작",엔씨소프트
135,"엔씨 아이온, 클래식 서버 캐릭터 사전 생성 시작",엔씨소프트
136,"보스, 엔씨소프트와 ‘QC20 아이온 스페셜 리미티드 에디션’ 한정 출시",엔씨소프트
137,엔씨소프트 찾은 김종인 비대위원장,엔씨소프트
138,"미래에셋 “엔씨소프트, 신작 사전예약 시작 전이 매수 타이밍 ”",엔씨소프트
139,"엔씨소프트, NC다이노스 한국 시리즈 진출 기념 이벤트 실시",엔씨소프트
140,"엔씨소프트, '게임 디자인' 직종 테마 채용 실시",엔씨소프트
141,엔씨소프트 찾은 김종인 비대위원장,엔씨소프트
142,"[뉴스투데이 E] 엔씨 트릭스터M, 사전 예약 200만 돌파 기념 이벤트 진행",엔씨소프트
143,"엔씨소프트, ‘게임 디자인’ 직종 테마 채용",엔씨소프트
144,"미래에셋 “엔씨소프트, 신작 사전예약 시작 전이 매수 타이밍 ”",엔씨소프트
145,"엔씨소프트 ‘트릭스터M’, 사전예약 100만 달성",엔씨소프트
146,"엔씨소프트, NC다이노스 한국 시리즈 진출 기념 이벤트 실시",엔씨소프트
147,"엔씨소프트 '아이온', 클래식 서버 캐릭터 사전생성 시작",엔씨소프트
148,"[연속 순매도] 외인, 엔씨소프트 9일째 팔아",엔씨소프트
149,당 밖 꿈틀이가 혹시 택진이형? 엔씨소프트 찾아간 김종인,엔씨소프트
150,"엔씨소프트 '아이온', 클래식 서버 캐릭터 사전생성 시작",엔씨소프트
151,"[연속 순매도] 외인, 엔씨소프트 9일째 팔아",엔씨소프트
152,당 밖 꿈틀이가 혹시 택진이형? 엔씨소프트 찾아간 김종인,엔씨소프트
153,"엔씨소프트 ‘트릭스터M’, 사전 예약 100만 돌파",엔씨소프트
154,"엔씨소프트, 신작 사전예약 전에 사라-미래",엔씨소프트
155,"엔씨소프트, K팝 팬덤 플랫폼 '유니버스' 내년 초 론칭…'대중참여적 플랫폼'...",엔씨소프트
156,"엔씨소프트, 신작 트릭스터M 28일부터 사전 예약",엔씨소프트
157,"김종인, 엔씨소프트 방문해 김택진 만난다",엔씨소프트
158,엔씨소프트 '아이온' 서비스 12주년 기념 이벤트 실시,엔씨소프트
159,엔씨소프트 ‘게임 디자인’ 직종 테마 채용 시작,엔씨소프트
160,엔씨소프트 ‘게임 디자인’ 직종 테마 채용 시작,엔씨소프트
161,"엔씨소프트, 게임 디자인 직종 테마 채용 시작",엔씨소프트
162,"보스 X 엔씨소프트, ‘QC20 아이온 스페셜 리미티드 에디션’ 출시",엔씨소프트
163,"엔씨소프트, NC 다이노스 한국시리즈 진출 기념 프로모션 진행",엔씨소프트
164,"엔씨소프트, '트릭스터M' 사전예약 28일 개시",엔씨소프트
165,"국민의힘, 엔씨소프트 본사서 게임산업 간담회",엔씨소프트
166,"김종인 비대위원장, '택진이형' 만난다…엔씨소프트 방문",엔씨소프트
167,"엔씨소프트 블레이드앤소울, 랭킹 이벤트 소울아레나 진행",엔씨소프트
168,"엔씨소프트, 게임 디자인 직종 ‘테마 채용’한다",엔씨소프트
169,"엔씨소프트, '트릭스터M' 사전예약 100만 달성",엔씨소프트
170,"국민의힘, 엔씨소프트 본사서 게임산업 간담회",엔씨소프트
171,"김종인 비대위원장, '택진이형' 만난다…엔씨소프트 방문",엔씨소프트
172,"엔씨소프트, NC다이노스 한국시리즈 진출 기념 이벤트 실시",엔씨소프트
173,"보스(BOSE)⋅엔씨소프트, '아이온' 12주년 기념 리미티드 에디션 출시",엔씨소프트
174,"엔씨소프트, '게임 디자인' 직종 테마 채용 개시",엔씨소프트
175,"엔씨소프트 블레이드앤소울, 랭킹 이벤트 소울아레나 진행",엔씨소프트
176,"엔씨소프트, 게임 디자인 직종 ‘테마 채용’한다",엔씨소프트
177,"엔씨소프트, '트릭스터M' 사전예약 100만 달성",엔씨소프트
178,"엔씨소프트 찾은 김종인 ""글로벌 AI경쟁 우리 정부는 안 보인다""",엔씨소프트
179,"엔씨소프트, K-POP 엔터테인먼트 앱 ‘유니버스’ 출시 예고…이달 12일 사전...",엔씨소프트
180,"엔씨소프트 찾은 김종인 ""글로벌 AI경쟁 우리 정부는 안 보인다""",엔씨소프트
181,엔씨소프트 신작 ‘트릭스터M’ 이틀만에 사전예약 100만 돌파,엔씨소프트
182,"엔씨소프트, K-POP 엔터테인먼트 앱 ‘유니버스’ 출시 예고…이달 12일 사전...",엔씨소프트
183,"엔씨소프트, ‘게임 디자인’ 직종 테마 채용 시작",엔씨소프트
184,"엔씨소프트, ‘게임디자인’ 직종 테마 채용 시작",엔씨소프트
185,"엔씨소프트, NC 다이노스 한국시리즈 진출 기념 이벤트",엔씨소프트
186,"국민의힘, 엔씨소프트 본사 방문··""게임산업 정책 논의""",엔씨소프트
187,"김택진 엔씨소프트 대표 ""게임은 미래 문화산업 핵심 동력""",엔씨소프트
188,"엔씨 아이온, 서비스 12주년 ‘데바의 날’ 기념 이벤트",엔씨소프트
189,"엔씨소프트 '명작' 트릭스터M, 모바일로 돌아온다",엔씨소프트
